0.849513 0.37156 0.508141 0.5047 0.445239 0.942452 1.01294 0.981379 -0.0611511 0.307693 -0.764994 0.0985288
0.315705 0.513866 0.576546 0.466606 2.4129 1.33303 0.437576 0.900482 0.357829 0.416589 -1.98148 -0.23598
0.738581 0.537821 0.297744 0.537825 1.13437 1.4268 0.815658 0.86979 -1.56728 0.562773 -1.08101 0.968874
0.919268 0.408052 0.443198 0.521052 0.4769 2.39715 0.707496 0.804771 15.0027 -0.165106 -14.368 0.220697
0.778634 0.33601 0.553705 0.489371 0.334333 0.734474 1.01585 1.01698 0.184565 -1.14273 -0.337595 2.76706
0.523009 0.60294 0.524539 0.491257 0.237369 0.93825 0.872024 0.947214 -0.100677 -1.43907 0.229792 -7.02353
0.459209 0.944019 0.584506 0.521445 0.183082 1.77654 0.98414 1.04656 0.248096 0.619907 0.368268 0.47536
0.805068 0.316849 0.506266 0.550021 0.424889 1.83927 1.38589 1.08963 -3.5486 -0.687238 -3.14498 3.29895
0.768218 0.835425 0.38554 0.479386 0.0288052 1.16299 0.436042 1.0514 -0.177734 1.30859 0.135135 -3.23672
0.655285 0.346806 0.522095 0.510814 1.25255 0.401002 0.760877 0.90259 -1.09368 -0.455053 -1.19106 -13.1691
0.655941 0.338235 0.350757 0.481779 0.0514479 0.335462 0.847826 1.15392 -2.56872 -0.0385452 14.1969 2.57287
0.933256 0.495938 0.453341 0.578158 0.0165144 0.827086 1.01044 1.13747 -0.131197 1.10806 0.238167 -5.32963
0.183936 0.43296 0.381494 0.480168 0.959586 0.854325 1.22643 0.949164 2.159 0.245004 5.10967 -0.382702
0.940445 0.201853 0.699907 0.486819 0.254833 1.09979 0.3748 0.942607 -5.348 0.524371 0.833091 -0.147466
0.0342843 0.570296 0.565664 0.475122 3.22378 0.425074 0.724288 1.05705 -5.7173 0.0117208 -1.67529 0.478237
0.0603864 0.832075 0.491746 0.474259 0.654038 0.375404 0.896406 1.10016 0.337188 0.608166 0.279583 2.94576
0.812184 0.609619 0.396092 0.477597 0.936421 0.549076 0.897622 0.892226 0.556098 0.841527 -1.33079 3.0834
0.794301 0.462504 0.418161 0.506502 1.41468 0.076097 0.669388 0.883768 -0.469847 0.253749 -0.434073 -0.603451
0.337984 0.841624 0.615968 0.448842 0.679271 1.37013 0.953374 1.18253 -0.0255801 -0.680258 0.738476 4.83605
0.119119 0.35176 0.425826 0.469809 1.55674 0.669475 0.895833 1.02356 11.0822 0.0307463 0.0234124 -0.55609
0.274197 0.489265 0.583677 0.493281 0.0973499 2.07693 1.00216 0.786404 0.217953 0.0407952 3.29964 1.64521
0.617433 0.701994 0.468244 0.52064 0.149762 2.00144 0.994244 0.879475 2.2309 -0.559734 -1.24917 -1.13189
0.755932 0.670318 0.613086 0.554215 0.652879 1.60858 1.51239 0.947736 -0.40888 1.02881 -0.00270654 -2.42949
0.227083 0.151196 0.484889 0.507743 0.138437 1.10233 0.896008 0.938854 0.347834 -0.31073 -4.67631 -0.346614
0.882875 0.704942 0.65524 0.471701 0.809331 0.0971332 1.21493 1.0541 -1.65109 -0.397055 0.249678 -2.16916
0.440803 0.831915 0.465484 0.509032 0.520236 0.629003 1.12074 1.03062 0.138777 -0.0688655 0.911034 -0.372398
0.0871514 0.0772169 0.442697 0.467852 2.40931 0.482577 1.35973 1.14129 0.16333 -0.620003 -0.401961 -3.1358
0.218953 0.377689 0.544246 0.440745 0.294823 1.22443 0.627342 0.972597 0.599171 -2.66325 -0.0131481 -2.49685
0.519792 0.588298 0.530103 0.51198 0.0333511 2.0003 1.26737 1.01274 0.0933215 0.863863 0.153292 -1.46984
0.282239 0.644914 0.513446 0.518345 0.236081 0.918005 1.22713 0.8426 1.00338 -0.41503 0.476533 93.791
0.111401 0.610241 0.658218 0.483774 0.346679 0.212696 0.809773 0.975926 -2.89967 0.188997 -1.39606 -0.0334623
0.50429 0.390557 0.600717 0.521279 2.49242 1.48598 0.469633 1.1099 1.10025 0.141811 -1.1697 -5.32695
0.178199 0.266185 0.580319 0.466916 0.0670314 0.254477 0.477605 0.972966 0.631952 0.911248 -0.386151 0.449352
0.159886 0.513513 0.488214 0.483201 0.612706 1.88801 1.1966 0.995125 -1.14235 -0.0491105 -0.454462 16.0736
0.0876026 0.289175 0.568767 0.490561 0.258324 1.5369 1.03737 0.805543 -0.376657 -2.68755 -0.887626 2.3244
0.293936 0.60068 0.744421 0.524143 0.19199 1.08687 0.556627 1.05042 -1.21921 0.686078 0.385453 0.0345354
0.198681 0.775916 0.6274 0.476737 0.452156 0.360847 0.879182 1.03712 -1.29424 2.22299 -0.157184 -1.77585
0.605225 0.851623 0.584112 0.482467 0.279489 1.62272 2.01608 0.983575 -0.90044 -0.706239 -0.443656 0.62393
0.0893663 0.14288 0.54646 0.505341 0.544352 1.10222 0.974385 0.986977 6.82446 -0.534394 0.134809 1.56204
0.290481 0.983933 0.47413 0.485929 0.944208 0.599669 0.875284 1.0614 -2.23589 -0.294092 11.0719 -0.742606
0.917522 0.462944 0.537662 0.494889 0.0825038 0.463148 0.562894 0.932096 0.0448879 2.64126 1.39391 0.120098
0.227229 0.50391 0.680253 0.508791 0.0143912 1.00632 1.62241 0.885909 -0.751351 5.04814 0.253251 0.600877
0.98652 0.725783 0.477065 0.498713 0.267863 2.15429 1.58859 1.04304 0.0773867 -1.39075 2.97146 -4.50743
0.803549 0.884846 0.433964 0.514348 0.707872 1.36376 1.57551 1.00688 1.29234 -0.887178 -0.634103 -4.97996
0.453643 0.702127 0.474255 0.548013 1.89585 0.683415 0.956888 0.982889 1.89226 -0.157396 0.135662 -3.92608
0.400714 0.911765 0.430287 0.500536 1.02348 0.832258 1.8261 0.878045 -0.0126819 -1.41518 -19.2676 -5.09585
0.293647 0.340327 0.402304 0.442067 0.232479 0.650735 0.676354 0.94982 -0.15687 -0.614445 0.749162 1.62766
0.928407 0.472901 0.504641 0.504 0.0210551 2.70327 1.31098 0.988177 -0.961101 2.17225 0.894239 -0.272103
0.678383 0.386043 0.500587 0.522107 0.99684 0.325735 1.35698 1.08123 -0.223887 2.40989 -5.00134 0.0619859
0.485933 0.213236 0.445685 0.48135 1.56429 1.39196 1.08993 0.848047 0.28872 -1.92295 0.768499 0.231109
0.831254 0.656905 0.551274 0.511096 1.10599 2.03149 0.812599 0.951192 0.775649 0.0465259 0.097336 0.0384209
0.916603 0.584996 0.562976 0.533749 0.413256 0.211161 0.94715 1.06678 0.115249 0.71673 1.05341 -0.203701
0.043229 0.151185 0.491647 0.501703 0.702379 0.722135 0.728188 0.982086 10.7761 -6.61794 0.335553 -0.339273
0.132936 0.367853 0.535861 0.493705 1.00735 0.92422 1.79252 1.0436 2.43955 0.0256558 -0.257058 -0.272192
0.182292 0.512657 0.532694 0.446621 1.93716 0.366934 0.614901 1.18836 0.0565918 2.11423 0.270553 27.9308
0.170108 0.183697 0.528809 0.494455 1.01079 1.40331 0.879996 1.13615 -0.284302 -0.124002 0.472603 -6.56549
0.883954 0.465207 0.396399 0.508769 0.409416 1.95389 0.8774 0.808759 0.560972 -0.299478 2.01455 1.27419
0.183214 0.455893 0.48642 0.538824 0.688579 1.48863 1.4337 1.01859 1.88964 0.416452 1.07026 -1.90326
0.276366 0.385341 0.458904 0.546229 0.640629 2.47383 0.934299 1.25156 0.595578 2.31995 0.286993 -0.012258
0.40564 0.281961 0.448982 0.474404 0.640207 0.797464 0.734561 1.17434 -0.975625 -2.55319 -2.08936 0.969185
0.0755082 0.475735 0.506151 0.522837 0.27107 1.38143 0.677866 0.994251 0.0674617 -0.533552 3.39311 -0.160899
0.452615 0.985204 0.399748 0.496537 0.888459 0.701435 0.757961 0.855182 -1.51517 1.67379 -0.629911 -0.335356
0.0960891 0.378342 0.39675 0.50754 1.46002 0.660224 1.25645 0.942486 0.138972 0.153871 -0.0452537 1.59275
0.463599 0.431168 0.623469 0.483404 4.42857 0.640386 0.691191 0.830803 0.138295 1.8149 0.244701 -0.66816
0.480332 0.423591 0.620539 0.483742 0.405256 0.402099 1.02318 0.930951 -0.92561 -26.5018 0.804789 0.700988
0.263522 0.84732 0.490188 0.504654 0.501509 2.71691 0.452797 0.794016 2.99207 -0.705628 1.85226 0.0369553
0.474623 0.517711 0.389732 0.476274 1.07224 1.62819 0.480459 1.08432 -0.883961 0.294619 -1.70751 3.75106
0.97628 0.240326 0.359245 0.465045 2.80159 0.661621 1.13277 0.93769 0.246638 1.32244 1.23498 0.527501
0.513661 0.45064 0.464452 0.503193 0.340984 0.448122 0.817238 0.984548 -0.964311 -0.738939 -0.996189 -0.764439
0.990753 0.498185 0.618963 0.528583 1.24914 0.663375 0.471459 0.842627 -0.513512 0.461999 6.41162 0.665213
0.240575 0.252001 0.569969 0.529626 0.518491 0.930318 1.25519 0.852415 -5.36877 -0.00610021 -13.0205 -0.450927
0.662755 0.390451 0.442905 0.510289 0.265561 0.468474 0.918564 0.928768 3.39544 0.429672 0.6261 1.96967
0.342704 0.784802 0.395984 0.551222 0.652323 1.44992 1.19689 0.841269 -1.8584 0.289176 -1.18134 -2.64309
0.094635 0.497384 0.471993 0.497985 1.02352 1.28621 0.628545 1.09503 0.390751 -7.97999 -0.267044 -1.08427
0.566029 0.260471 0.577801 0.497819 1.19608 0.703663 1.03188 0.943803 2.13424 -1.93812 -1.47845 10.3905
0.383053 0.729212 0.653578 0.484092 0.162754 0.410241 0.814757 1.05726 -0.0913905 6.12404 0.898467 1.44275
0.742485 0.0621069 0.457173 0.518424 0.714025 1.18077 0.718621 0.922823 0.778055 0.465057 -2.53715 3.67446
0.136183 0.223409 0.62674 0.518365 0.0834969 1.69869 0.946469 1.16445 -1.15821 0.142579 -0.226185 -62.769
0.285588 0.515103 0.531035 0.514016 1.76368 0.479471 1.13616 1.14291 0.381835 6.57685 2.56307 2.24041
0.261995 0.276998 0.593081 0.510381 2.9557 3.52383 1.22246 0.875931 24.3163 -0.430521 1.05565 -0.623893
0.449458 0.448041 0.356045 0.474735 0.106489 0.691436 1.17986 0.965019 4.84312 -0.66441 2.31489 -0.052946
0.103308 0.891032 0.522157 0.471588 0.825259 0.0766121 1.07073 0.960036 -0.0612413 17.8569 0.0548226 0.353744
0.178926 0.506713 0.435073 0.545153 2.19541 1.85201 0.804164 0.982476 -1.21561 0.136844 -1.64088 0.185748
0.183303 0.346705 0.490778 0.539298 3.11057 0.982282 0.947741 1.23433 -0.644279 -0.506376 -0.819503 2.21814
0.984881 0.747741 0.430169 0.48033 0.0424088 0.376359 0.773479 1.15844 -0.24394 0.0326807 -1.8389 -1.91404
0.0234488 0.930499 0.438792 0.5104 0.347138 1.15167 1.96709 0.950386 -5.77919 0.732596 -0.101841 0.276108
0.746444 0.635261 0.599369 0.533565 0.941724 0.394438 0.598024 0.967122 17.3719 -0.0825092 -0.01747 -3.1578
0.757289 0.475577 0.446058 0.564222 0.988761 1.12676 1.36933 0.980843 0.67798 -2.10618 -0.971309 15.2697
0.363306 0.846977 0.528676 0.484091 0.119915 0.233832 1.85836 0.906608 1.52047 -0.396431 0.747891 -1.58738
0.297025 0.34682 0.61409 0.518139 0.586762 1.36261 0.945744 1.06499 -1.81289 -1.64192 -17.0661 -1.97094
0.857253 0.979356 0.524896 0.531652 0.915657 0.542848 1.30655 1.05021 2.73431 8.63396 2.83042 -0.639747
0.480712 0.488584 0.701805 0.504648 0.407334 1.18012 1.1951 0.913797 -0.386647 -0.229886 -13.8053 -0.906808
0.857371 0.103157 0.661384 0.449905 0.583789 0.266083 0.896977 0.945872 0.507939 -0.0287475 -0.782987 0.836532
0.457571 0.361038 0.460859 0.505892 1.16223 1.4163 0.738729 0.910826 0.703066 -0.0959792 0.0127516 -0.736593
0.810791 0.499731 0.451521 0.489147 0.327813 0.449369 1.23603 1.1367 -1.15789 4.30085 -2.0887 -6.00169
0.235091 0.758876 0.497724 0.474641 2.15289 0.387438 0.861151 0.93933 -0.298964 0.75856 -1.4929 -0.318812
0.0584713 0.707994 0.50042 0.490929 1.61499 0.876575 0.798567 0.850493 1.23477 1.0338 1.26949 0.450254
0.148421 0.44395 0.324893 0.525475 3.72378 1.30356 0.89362 1.12964 -2.93328 -0.430639 1.38573 -0.290263
0.828014 0.196364 0.403371 0.474909 1.86943 0.22327 1.04123 0.988608 -0.740338 0.773702 -1.11903 1.98823
0.510013 0.601955 0.63284 0.475135 3.48033 1.12563 0.97951 1.01501 6.40106 -0.0878436 1.59042 3.66246
0.853723 0.570759 0.581416 0.47678 1.77852 0.248194 0.802795 0.965247 -0.781021 1.83299 0.918728 0.13784
0.00226957 0.286348 0.510654 0.507696 0.541973 0.570748 0.653075 0.794776 -0.446291 0.422871 -2.55841 -0.156497
0.775199 0.328743 0.44456 0.532513 0.00481285 0.62609 0.900814 0.958613 1.72469 -0.0416007 0.409255 -0.932199
0.790719 0.736325 0.371956 0.571957 1.74528 0.574052 1.49401 0.949093 4.77497 1.88057 1.40399 1.01316
0.633006 0.923423 0.338118 0.538462 0.0837933 0.966374 1.04475 0.966007 -0.398666 0.836791 1.65822 -0.204024
0.818945 0.808438 0.521932 0.491436 3.16673 0.161834 1.17443 1.18746 -0.1164 0.234945 1.69793 -0.836412
0.0230086 0.523598 0.45678 0.531226 0.120477 2.59991 1.15797 1.04505 0.00122853 -0.684901 1.49481 3.7234
0.414445 0.364422 0.561338 0.530056 0.5747 0.216959 0.859052 0.964904 4.12793 0.410477 0.058612 1.40173
0.0457302 0.126334 0.615907 0.490684 0.0917125 0.0663441 0.992524 1.07837 -0.896662 -0.0221927 0.600182 0.211853
0.958199 0.494701 0.407344 0.510213 0.382894 0.71027 0.939373 1.1813 -26.6773 -8.3851 0.890498 -0.15167
0.755563 0.434301 0.474563 0.531331 1.11632 0.437997 0.852584 0.904039 -0.303977 -0.147799 -0.630645 -3.03966
0.877784 0.173777 0.474343 0.558002 0.985069 0.418937 1.43863 1.01533 1.44789 0.0465756 -26.4822 -1.45426
0.94531 0.555391 0.646515 0.451064 0.754579 0.327115 1.29148 1.11055 -3.23919 0.336958 -2.17025 0.0049353
0.198307 0.149033 0.568503 0.498951 0.494666 0.658199 1.04202 1.0575 -0.676629 -0.929947 -0.127387 -1.01594
0.768913 0.0809566 0.563172 0.465097 2.02916 1.03999 0.77381 0.998503 2.88725 1.95692 -1.03197 -1.49067
0.0675285 0.429422 0.488201 0.495418 0.316371 0.388157 1.23903 0.924731 -1.72324 -0.621344 1.6997 -0.545673
0.790229 0.479065 0.527883 0.48056 1.11178 0.974307 0.822381 1.09843 -3.7695 -0.571832 0.464106 -2.75014
0.457759 0.598612 0.48168 0.504805 2.06348 0.871482 0.593652 1.03279 12.7541 -0.151373 2.80273 0.340019
0.835363 0.590053 0.498337 0.482018 0.0549866 0.444833 1.04106 0.799869 -2.91899 0.315751 -0.454479 0.69401
0.190199 0.324651 0.398597 0.48959 1.44211 2.18205 1.48541 1.07048 -2.91193 -0.225361 39.8854 0.712625
0.713897 0.485911 0.739865 0.519314 0.00926076 1.13816 0.830257 0.864599 2.48594 -0.459163 -1.10137 -0.109242
0.736296 0.433528 0.501712 0.511954 0.826083 0.436794 0.798125 0.985359 0.21119 -0.211107 4.11526 -68.8201
0.0597468 0.767397 0.506255 0.559312 1.12182 0.341809 1.09815 0.778612 1.02579 -0.532974 1.49474 2.69212
0.290712 0.37835 0.409205 0.466119 0.979927 1.66263 0.597928 1.00962 -0.369241 -0.558647 0.19225 -0.166606
0.73139 0.800603 0.538172 0.45694 0.118141 0.695393 0.833846 0.952766 1.00376 -8.40924 0.488877 -6.07068
0.40305 0.55281 0.459914 0.511386 0.224298 1.44434 1.2117 0.901597 -2.07101 0.691324 -0.594794 0.787811
0.315855 0.27788 0.546501 0.476009 0.264241 0.229701 1.16769 0.890576 -0.392544 0.440855 8.55964 -24.2627
0.178349 0.913189 0.38877 0.502049 2.49976 1.23145 0.74447 1.04701 -1.092 -0.294136 0.528549 0.165206
0.119493 0.728837 0.605692 0.50612 0.178245 1.22981 1.39772 1.04417 0.738057 -0.180461 1.69159 -1.00132
0.543507 0.0960619 0.535701 0.522793 0.297156 0.93406 0.589131 0.881747 0.0855272 -0.531877 -0.481917 0.0404523
0.825802 0.17049 0.469698 0.511289 0.43344 0.10224 0.78963 0.9091 7.0757 -0.553248 -0.211592 -0.0856986
0.318451 0.520089 0.368797 0.5885 1.53755 1.10581 0.97155 1.0246 1.88665 0.440886 -2.14602 14.1254
0.887371 0.498809 0.402023 0.473229 1.30055 0.414182 1.14827 0.922282 2.43561 0.00567676 -4.88028 -0.746176
0.473522 0.27354 0.374607 0.546786 0.493307 0.851713 0.321842 1.05207 -1.17496 1.17738 0.564308 -2.16394
0.232263 0.576814 0.556046 0.495079 3.88874 0.656385 1.45827 1.06158 -2.23228 0.504928 -0.815825 1.49813
0.800974 0.410425 0.560415 0.503454 0.0376714 2.10849 1.26439 1.00397 1.08852 -0.227374 2.74194 0.685858
0.4485 0.419306 0.638796 0.489554 0.958718 0.312338 1.02711 1.1738 0.694487 0.442929 0.344667 1.35961
0.737563 0.666066 0.443336 0.461721 1.17201 0.0811385 0.940546 0.994909 -0.222924 0.142391 -0.810028 4.7733
0.113099 0.626113 0.639982 0.471285 0.116516 3.13499 0.795814 0.893992 0.80505 -4.60092 0.662795 -0.170362
0.862291 0.178582 0.599389 0.483902 0.327869 1.36763 0.785345 0.938137 0.622688 -0.261694 -3.01808 0.664801
0.11038 0.551805 0.620047 0.521498 0.983872 1.26611 1.31743 0.912483 -4.28736 13.0464 -7.72724 -0.193544
0.929898 0.749801 0.455482 0.470542 0.0655 0.989283 0.697302 0.969917 -0.624364 0.130663 -2.8335 -1.42732
0.800006 0.459919 0.350511 0.481333 0.28601 1.38102 0.670091 1.14707 2.70439 0.30846 1.42292 -2.9263
0.614343 0.24351 0.483796 0.520171 0.785575 1.0267 0.944568 1.02843 1.40796 -0.134375 2.31424 0.63251
0.81692 0.496301 0.523666 0.468026 0.181076 0.723892 1.7471 1.11135 1.193 -0.0307983 3.88194 -0.880468
0.511371 0.709457 0.469489 0.539128 0.355072 0.605912 1.16197 1.07326 7.01029 -0.370436 0.0970668 -0.248945
0.587423 0.693919 0.645925 0.458087 0.0809438 0.607571 0.92537 1.16786 0.845059 1.00166 -0.0570255 0.44445
0.62551 0.609067 0.549276 0.503858 1.67452 0.982573 1.06438 1.01886 -2.34106 -0.669151 0.424353 -0.0989092
0.709208 0.417952 0.561616 0.508438 0.768958 0.867689 1.98712 1.09868 -0.113162 -0.450151 4.62398 0.269546
0.440921 0.037156 0.45342 0.478717 0.798888 0.581213 1.56265 1.01795 -0.0909246 0.218953 0.265889 3.48616
0.955061 0.764754 0.495881 0.52751 0.643219 1.3201 1.2668 1.06393 -4.02069 -2.29327 0.100849 0.178389
0.800255 0.579011 0.432296 0.524347 0.211289 1.25891 1.07362 0.957266 -9.88252 -29.0356 2.73714 -0.0569444
0.513777 0.59395 0.443391 0.50341 1.47308 0.678798 0.786144 1.01007 -0.553469 -0.70246 1.22346 -0.28046
0.899998 0.472715 0.529041 0.471109 6.59785 1.71815 0.830865 1.22472 -3.76402 0.437306 0.161431 -5.82543
0.27701 0.3142 0.462993 0.507822 0.179797 1.45904 1.12118 1.09889 -0.0197092 -1.02148 3.49479 -0.79207
0.619886 0.183594 0.502304 0.537541 1.5136 0.835377 0.581829 1.09738 -0.0898895 -0.722551 -1.22878 0.0654888
0.523311 0.537381 0.578834 0.487073 0.770278 1.35965 0.706847 1.19911 -0.0517733 1.48524 -9.96943 2.52357
0.659482 0.524734 0.55074 0.496381 0.709085 1.17412 0.754537 0.987862 -0.741505 0.241652 1.4655 0.0505841
0.65249 0.60304 0.360348 0.493208 1.92195 1.29142 0.687629 1.02876 -4.59186 0.0531328 1.13779 -1.80558
0.234461 0.320811 0.499122 0.473972 0.777313 0.79143 0.788148 1.04101 1.89869 -0.435022 1.94004 -5.37573
0.00310834 0.157192 0.393224 0.507758 1.06353 0.316878 1.29062 0.778237 1.93468 0.0138467 -2.18233 -1.80723
0.72271 0.620469 0.642715 0.529016 0.0263725 0.915945 1.35628 0.859703 -1.16708 -0.0422256 -1.5304 0.402528
0.967939 0.411775 0.510539 0.521511 1.14595 0.743136 0.650283 0.956973 -0.672088 0.643861 -0.24101 0.0868993
0.136148 0.486459 0.492407 0.472092 0.913721 1.05182 1.49407 1.16108 3.60317 1.62681 0.993717 -0.861552
0.237479 0.440696 0.489208 0.509874 0.257011 1.79482 0.564417 0.913136 0.774982 1.49067 0.453208 4.55487
0.774717 0.36605 0.610883 0.469381 0.487216 0.958169 0.752106 0.962469 -0.101299 -0.237273 1.87821 -0.253115
0.0872126 0.475174 0.406057 0.442665 0.342501 2.55266 1.12019 0.993487 17.7993 0.517912 -0.289484 1.86092
0.197039 0.463228 0.485459 0.456126 0.875765 0.893033 1.3944 1.07786 0.772912 4.90348 1.79114 4.49661
0.123591 0.297431 0.476895 0.489221 0.372232 1.24371 1.43048 1.15016 7.10533 2.43861 0.709571 -0.638159
0.676746 0.457208 0.563892 0.523606 4.06049 1.87736 1.2637 1.02828 -8.10664 3.90952 -2.18494 -0.563949
0.166304 0.712517 0.470084 0.476978 1.06424 0.4809 0.824237 0.847387 0.34944 0.240962 -1.48054 0.0873154
0.719681 0.460174 0.416148 0.496448 0.916488 0.18244 0.72764 0.901187 -0.851689 1.71482 1.34985 0.780285
